pc_time,t,xr,x,v,age,stop,dstop,amodel,abrk,btarget,tslew,venv,vref,ev,beam,fb,us,ua,acc,rate,u,bias,fps,e,ddl,dsl,dss,vas,dbud,dmin,vc,vb,st,ok,cnt,tgt,sat,brk,stuck,set,mv,vv,px,edge,deg,hold,q,guard,gap,inv,crc,drop,esrc
1785440099.627,92087,10.5,15.36,90.0,54.0,58.14,38.9,-88.3,165.0,-3.0,139.4,17.07,-17.07,107.07,-1.606,-2.964,-2.964,0.0,51.6,60.0,-2.964,0.0,37.0,15.36,1.8,12.55,24.55,90.0,13.96,3.96,23.46,17.07,1,1,129,88,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,1
1785440099.716,92147,15.5,17.81,70.0,33.0,44.16,23.96,-104.4,165.0,-3.0,110.1,16.56,-16.56,86.56,-1.899,-2.904,-2.904,0.0,-72.2,60.0,-2.904,0.0,37.0,17.81,1.4,7.71,14.85,70.0,16.19,5.71,26.8,16.56,1,1,120,90,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440099.716,92207,17.9,19.97,56.0,37.0,37.21,15.67,-115.4,165.0,-3.0,90.2,16.48,-16.48,72.48,-2.098,-2.816,-2.816,0.0,-124.4,60.0,-2.816,0.0,37.0,19.97,1.12,5.05,9.5,56.0,18.15,7.16,29.6,16.48,1,1,114,93,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,1
1785440099.775,92267,20.2,22.26,49.0,42.0,35.3,11.86,-124.6,165.0,-3.0,73.5,16.76,-16.76,65.76,-2.265,-2.749,-2.749,0.0,-125.2,60.0,-2.749,0.0,37.0,22.26,0.98,3.6,7.28,49.0,20.23,8.53,32.43,16.76,1,1,109,95,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,1
1785440099.848,92327,20.8,22.19,31.0,45.0,28.25,5.5,-130.0,165.0,-3.0,63.5,15.1,-15.1,46.1,-2.365,-2.399,-2.399,0.0,-182.8,60.0,-2.399,0.0,37.0,22.19,0.62,1.97,2.91,31.0,20.18,9.44,32.35,15.1,1,1,106,105,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,1
1785440099.907,92390,20.6,21.57,18.0,54.0,24.31,2.49,-130.0,165.0,-3.0,63.5,14.35,-14.35,32.35,-2.365,-1.941,-1.941,0.0,-188.8,60.0,-1.941,0.0,36.2,21.57,0.36,1.14,0.98,18.0,19.61,9.44,31.6,14.35,1,1,106,119,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,1
1785440099.977,92450,15.5,14.61,-28.0,32.0,-15.84,-27.68,-119.1,165.0,3.0,516.5,8.53,-8.53,-19.47,-2.165,1.299,1.299,0.0,-372.5,60.0,0.835,0.0,36.2,14.61,-0.58,-21.42,-5.67,43.27,13.28,7.69,22.41,8.53,1,1,112,208,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440100.036,92510,13.0,11.67,-38.0,35.0,-19.43,-28.27,-86.6,165.0,3.0,457.3,12.06,-12.06,-25.94,-1.573,1.648,1.648,0.0,-312.0,60.0,1.648,0.0,36.2,11.67,-0.78,-20.93,-6.56,46.54,10.61,3.79,18.18,12.06,1,1,130,238,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440100.097,92570,8.9,6.66,-59.0,38.0,-35.7,-38.51,-56.5,165.0,3.0,402.7,9.4,-9.4,-49.6,-1.027,2.483,2.483,0.0,-336.5,60.0,2.483,0.0,36.2,6.66,-1.19,-25.28,-12.04,63.03,6.06,1.58,10.56,9.4,1,1,147,270,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440100.166,92630,5.0,2.1,-66.0,44.0,-37.79,-36.26,-13.5,165.0,3.0,324.6,3.36,-3.36,-62.64,-0.246,2.711,2.711,0.0,-269.7,60.0,2.711,0.0,36.2,2.1,-1.32,-21.56,-13.38,66.44,1.91,0.14,3.36,4.87,1,1,172,279,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,0
1785440100.227,92692,-1.5,-6.12,-89.0,52.0,-60.66,-49.58,18.0,165.0,3.0,267.3,9.72,9.72,-98.72,0.327,2.946,2.946,0.0,-304.6,60.0,2.946,0.0,36.2,-6.12,-1.78,-23.79,-24.01,89.0,5.57,0.22,9.72,13.46,1,1,191,290,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,0
1785440100.316,92752,-6.7,-11.9,-93.0,56.0,-63.3,-46.73,54.7,165.0,3.0,200.6,18.52,18.52,-111.52,0.994,2.971,2.971,0.0,-230.0,60.0,2.971,0.0,36.2,-11.9,-1.86,-18.65,-26.21,93.0,10.82,1.49,18.52,18.69,1,1,214,291,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,0
1785440100.316,92812,-15.5,-19.14,-104.0,35.0,-76.27,-51.94,74.7,165.0,3.0,164.3,25.52,25.52,-129.52,1.357,2.987,2.987,0.0,-215.4,60.0,2.987,0.0,36.2,-19.14,-2.08,-17.08,-32.78,104.0,17.4,2.78,28.54,25.52,1,1,227,291,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440100.375,92872,-20.8,-24.98,-102.0,41.0,-76.35,-46.7,94.2,165.0,3.0,128.7,28.46,28.46,-130.46,1.713,2.988,2.988,0.0,-139.7,60.0,2.988,0.0,36.2,-24.98,-2.04,-13.13,-31.53,102.0,22.71,4.55,35.59,28.46,1,1,240,291,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440100.438,92932,-25.0,-28.91,-87.0,45.0,-65.88,-33.61,108.5,165.0,3.0,102.7,29.31,29.31,-116.31,1.973,2.977,2.977,0.0,-15.3,60.0,2.977,0.0,36.2,-28.91,-1.74,-8.93,-22.94,87.0,26.28,6.23,39.76,29.31,1,1,250,291,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440100.508,92995,-29.0,-33.32,-80.0,54.0,-63.39,-27.34,121.4,165.0,3.0,79.2,30.51,30.51,-110.51,2.208,2.969,2.969,0.0,22.7,60.0,2.969,0.0,36.2,-33.32,-1.6,-6.34,-19.4,80.0,30.29,8.04,43.88,30.51,1,1,259,291,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440100.567,93055,-33.4,-35.34,-59.0,33.0,-52.11,-15.24,132.3,165.0,3.0,59.4,29.28,29.28,-88.28,2.406,2.912,2.912,0.0,127.7,60.0,2.912,0.0,36.2,-35.34,-1.18,-3.51,-10.55,59.0,32.13,9.83,45.59,29.28,1,1,267,288,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440100.638,93115,-35.3,-36.97,-44.0,38.0,-46.79,-8.93,137.7,165.0,3.0,49.6,29.23,29.23,-73.23,2.504,2.822,2.822,0.0,171.8,60.0,2.822,0.0,36.2,-36.97,-0.88,-2.18,-5.87,44.0,33.61,10.81,46.87,29.23,1,1,271,284,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440100.695,93175,-35.7,-36.73,-23.0,45.0,-40.01,-2.98,143.1,165.0,3.0,39.8,27.18,27.18,-50.18,2.602,2.496,2.496,0.0,228.5,60.0,2.496,0.0,36.2,-36.73,-0.46,-0.91,-1.6,23.0,33.39,11.85,46.69,27.18,1,1,275,271,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440100.757,93235,-35.1,-35.1,-2.0,51.0,-35.25,-0.14,141.8,165.0,3.0,42.2,25.92,25.92,-27.92,2.578,1.744,1.744,0.0,259.9,25.6,1.744,0.0,36.2,-35.1,-0.04,-0.08,-0.01,2.0,31.91,11.58,45.39,25.92,1,1,274,241,0,0,0,0,0,1,0,0,0,0,3,1,0,20,0,0,1
1785440100.828,93297,-31.5,-30.48,33.0,31.0,7.14,34.2,128.3,165.0,-3.0,533.2,25.24,25.24,7.76,2.332,-0.548,-0.548,0.0,358.4,60.0,-0.501,0.0,36.2,-30.48,0.69,25.77,7.74,50.52,27.71,9.14,41.29,25.24,1,1,264,164,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440100.887,93357,-27.2,-25.01,61.0,36.0,31.27,51.16,100.0,165.0,-3.0,481.7,26.98,26.98,34.02,1.817,-2.009,-2.009,0.0,401.9,60.0,-2.009,0.0,37.0,-25.01,1.24,34.17,15.75,72.08,22.73,5.18,35.62,26.98,1,1,244,117,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440100.974,93417,-23.0,-20.09,71.0,41.0,37.13,52.02,70.2,165.0,-3.0,427.5,27.88,27.88,43.12,1.275,-2.318,-2.318,0.0,327.1,60.0,-2.318,0.0,37.0,-20.09,1.43,32.68,17.91,76.88,18.27,2.44,29.76,27.88,1,1,224,107,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440100.974,93477,-17.3,-13.12,93.0,45.0,56.6,63.38,34.3,165.0,-3.0,362.3,20.29,20.29,72.71,0.623,-2.818,-2.818,0.0,347.6,60.0,-2.818,0.0,37.0,-13.12,1.87,34.3,27.21,94.75,11.93,0.63,20.29,24.23,1,1,201,93,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,0
1785440101.033,93537,-11.5,-6.3,102.0,51.0,64.29,64.17,0.0,165.0,-3.0,300.0,10.0,10.0,92.0,0.0,-2.926,-2.926,0.0,285.5,60.0,-2.926,0.0,37.0,-6.3,2.04,30.6,31.53,102.0,5.73,0.0,10.0,15.6,1,1,180,89,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,0
1785440101.105,93598,-5.6,0.22,104.0,56.0,66.56,60.31,-30.4,165.0,-3.0,244.7,0.0,0.0,104.0,-0.553,-2.958,-2.958,0.0,205.9,60.0,-2.958,0.0,37.0,0.22,2.08,25.45,32.78,104.0,0.2,0.51,0.35,0.0,1,1,162,88,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,1
1785440101.165,93658,2.9,6.61,106.0,35.0,69.04,56.76,-58.2,165.0,-3.0,194.2,9.03,-9.03,115.03,-1.058,-2.975,-2.975,0.0,154.4,60.0,-2.975,0.0,37.0,6.61,2.12,20.58,34.05,106.0,6.0,1.68,10.48,9.03,1,1,146,88,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440101.224,93718,7.7,11.58,97.0,40.0,61.69,45.56,-79.4,165.0,-3.0,155.7,13.41,-13.41,110.41,-1.443,-2.969,-2.969,0.0,56.6,60.0,-2.969,0.0,37.0,11.58,1.94,15.1,28.52,97.0,10.52,3.15,18.04,13.41,1,1,134,88,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440101.294,93778,12.3,16.12,89.0,43.0,57.18,37.33,-93.7,165.0,-3.0,129.6,16.9,-16.9,105.9,-1.704,-2.962,-2.962,0.0,-4.7,60.0,-2.962,0.0,37.0,16.12,1.78,11.54,24.01,89.0,14.66,4.5,24.52,16.9,1,1,126,88,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440101.358,93838,15.5,18.95,72.0,48.0,46.02,24.6,-108.1,165.0,-3.0,103.5,17.12,-17.12,89.12,-1.965,-2.915,-2.915,0.0,-94.1,60.0,-2.915,0.0,37.0,18.95,1.44,7.45,15.71,72.0,17.23,6.17,28.3,17.12,1,1,118,90,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440101.426,93901,19.0,22.74,68.0,55.0,45.65,20.83,-120.9,165.0,-3.0,80.2,18.39,-18.39,86.39,-2.198,-2.904,-2.904,0.0,-83.6,60.0,-2.904,0.0,37.0,22.74,1.36,5.45,14.01,68.0,20.67,7.96,33.0,18.39,1,1,111,90,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,1
1785440101.487,93961,21.3,22.73,42.0,34.0,32.47,8.86,-130.0,165.0,-3.0,63.5,15.74,-15.74,57.74,-2.365,-2.639,-2.639,0.0,-194.2,60.0,-2.639,0.0,37.0,22.73,0.84,2.67,5.35,42.0,20.66,9.44,32.99,15.74,1,1,106,98,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440101.573,94021,21.8,22.77,25.0,39.0,26.97,3.82,-133.7,165.0,-3.0,56.9,14.71,-14.71,39.71,-2.431,-2.213,-2.213,0.0,-227.9,60.0,-2.213,0.0,37.0,22.77,0.5,1.42,1.89,25.0,20.7,10.08,33.05,14.71,1,1,104,111,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440101.574,94081,21.2,21.2,7.0,44.0,22.01,0.73,-130.0,165.0,-3.0,63.5,13.9,-13.9,20.9,-2.365,-1.381,-1.381,0.0,-250.7,60.0,-1.381,0.0,37.0,21.2,0.14,0.44,0.15,7.0,19.27,9.44,31.14,13.9,1,1,106,136,0,1,0,0,0,1,0,0,0,0,2,1,0,20,0,0,1
1785440101.636,94141,20.5,20.5,-3.0,48.0,9.94,-9.6,-119.1,165.0,3.0,516.5,16.15,-16.15,13.15,-2.165,-0.91,-0.91,0.0,-225.8,30.3,-0.91,0.0,37.0,20.5,-0.08,-8.51,-1.01,18.27,18.64,7.69,30.27,16.15,1,1,112,151,0,0,0,0,0,1,0,0,0,0,1,1,0,20,0,0,1
1785440101.696,94203,15.3,13.09,-41.0,54.0,-26.09,-35.62,-108.1,165.0,3.0,496.5,9.21,-9.21,-31.79,-1.965,1.918,1.918,0.0,-310.9,60.0,1.49,0.0,37.0,13.09,-0.84,-26.01,-8.77,53.78,11.9,6.17,20.24,9.21,1,1,118,232,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440101.765,94263,11.2,9.67,-48.0,32.0,-27.08,-33.41,-74.0,165.0,3.0,434.6,11.47,-11.47,-36.53,-1.346,2.104,2.104,0.0,-250.1,60.0,2.104,0.0,37.0,9.67,-0.97,-23.45,-8.99,54.46,8.79,2.73,15.18,11.47,1,1,137,255,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,1
1785440101.827,94323,5.8,3.21,-70.0,37.0,-42.58,-41.63,-27.1,165.0,3.0,349.2,5.13,-5.13,-64.87,-0.492,2.739,2.739,0.0,-288.1,60.0,2.739,0.0,37.0,3.21,-1.41,-24.85,-15.37,71.21,2.92,0.42,5.13,6.32,1,1,164,281,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,0
1785440101.895,94383,0.1,-3.51,-86.0,42.0,-56.47,-48.15,11.4,165.0,3.0,279.2,5.6,5.6,-91.6,0.208,2.924,2.924,0.0,-285.1,60.0,2.924,0.0,36.0,-3.51,-1.72,-24.01,-22.42,86.0,3.19,0.11,5.6,8.35,1,1,187,289,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,0
1785440101.959,94443,-6.5,-11.18,-104.0,45.0,-75.08,-58.1,42.1,165.0,3.0,223.4,17.44,17.44,-121.44,0.766,2.982,2.982,0.0,-297.8,60.0,2.982,0.0,36.0,-11.18,-2.08,-23.24,-32.78,104.0,10.16,0.91,17.44,19.64,1,1,206,291,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,0
1785440102.017,94506,-12.4,-18.23,-108.0,54.0,-80.63,-56.73,67.2,165.0,3.0,177.9,25.9,25.9,-133.9,1.221,2.99,2.99,0.0,-225.4,60.0,2.99,0.0,36.0,-18.23,-2.16,-19.22,-35.35,108.0,16.57,2.23,27.35,25.9,1,1,222,292,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440102.087,94566,-17.7,-23.83,-104.0,59.0,-78.15,-49.38,88.2,165.0,3.0,139.6,28.56,28.56,-132.56,1.604,2.989,2.989,0.0,-137.1,60.0,2.989,0.0,36.0,-23.83,-2.08,-14.52,-32.78,104.0,21.66,3.94,34.28,28.56,1,1,236,291,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440102.146,94626,-25.5,-28.89,-97.0,35.0,-73.9,-40.92,105.7,165.0,3.0,107.9,30.1,30.1,-127.1,1.921,2.986,2.986,0.0,-61.7,60.0,2.986,0.0,36.0,-28.89,-1.94,-10.46,-28.52,97.0,26.26,5.86,39.74,30.1,1,1,248,291,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440102.237,94686,-30.0,-33.39,-87.0,39.0,-68.62,-32.03,118.6,165.0,3.0,84.4,31.47,31.47,-118.47,2.156,2.979,2.979,0.0,14.4,60.0,2.979,0.0,36.0,-33.39,-1.74,-7.35,-22.94,87.0,30.35,7.61,43.95,31.47,1,1,257,291,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440102.237,94746,-33.3,-36.24,-70.0,42.0,-59.26,-20.93,128.3,165.0,3.0,66.8,31.53,31.53,-101.53,2.332,2.953,2.953,0.0,101.6,60.0,2.953,0.0,36.0,-36.24,-1.4,-4.68,-14.85,70.0,32.94,9.14,46.3,31.53,1,1,264,290,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440102.297,94809,-36.0,-38.74,-56.0,49.0,-53.48,-13.4,137.7,165.0,3.0,49.6,31.07,31.07,-87.07,2.504,2.907,2.907,0.0,148.2,60.0,2.907,0.0,36.0,-38.74,-1.12,-2.78,-9.5,56.0,35.22,10.81,48.19,31.07,1,1,271,288,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440102.355,94869,-36.8,-38.31,-29.0,52.0,-43.1,-4.35,141.8,165.0,3.0,42.2,29.26,29.26,-58.26,2.578,2.648,2.648,0.0,232.8,60.0,2.648,0.0,36.0,-38.31,-0.58,-1.22,-2.55,29.0,34.82,11.58,47.88,29.26,1,1,274,277,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440102.426,94929,-36.5,-36.5,-8.0,55.0,-37.24,-0.67,143.1,165.0,3.0,39.8,26.93,26.93,-34.93,2.602,2.044,2.044,0.0,262.2,60.0,2.044,0.0,36.0,-36.5,-0.16,-0.32,-0.19,8.0,33.18,11.85,46.51,26.93,1,1,275,253,0,1,0,0,0,1,0,0,0,0,3,1,0,20,0,0,1
1785440102.486,94989,-34.1,-33.33,24.0,32.0,-2.83,27.73,132.3,165.0,-3.0,540.6,27.11,27.11,-3.11,2.406,0.222,0.222,0.0,352.5,26.1,0.872,0.0,36.0,-33.33,0.51,21.73,5.49,42.56,30.3,9.83,43.9,27.11,1,1,267,210,0,0,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440102.559,95049,-30.9,-29.23,44.0,38.0,14.62,39.86,114.3,165.0,-3.0,507.7,28.03,28.03,15.97,2.077,-1.089,-1.089,0.0,351.5,60.0,-1.089,0.0,36.0,-29.23,0.9,28.71,10.25,58.16,26.57,7.0,40.08,28.03,1,1,254,145,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440102.618,95112,-27.3,-24.78,56.0,45.0,22.48,42.96,86.7,165.0,-3.0,457.6,30.16,30.16,25.84,1.576,-1.644,-1.644,0.0,306.5,60.0,-1.644,0.0,36.0,-24.78,1.14,29.19,12.64,64.57,22.53,3.8,35.37,30.16,1,1,235,128,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440102.677,95172,-22.0,-18.18,78.0,49.0,41.28,54.06,53.1,165.0,-3.0,396.6,27.29,27.29,50.71,0.966,-2.508,-2.508,0.0,315.2,60.0,-2.508,0.0,36.0,-18.18,1.57,32.29,20.2,81.63,16.53,1.41,27.29,28.76,1,1,213,102,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,0
1785440102.745,95232,-15.1,-9.43,105.0,54.0,67.89,70.3,14.7,165.0,-3.0,326.7,14.83,14.83,90.17,0.267,-2.919,-2.919,0.0,343.2,60.0,-2.919,0.0,36.0,-9.43,2.1,34.47,33.73,105.49,8.58,0.16,14.83,20.44,1,1,189,90,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,0
1785440102.805,95292,-9.5,-3.2,105.0,60.0,66.96,63.79,-16.9,165.0,-3.0,269.3,5.12,5.12,99.88,-0.307,-2.949,-2.949,0.0,238.8,60.0,-2.949,0.0,36.0,-3.2,2.1,28.27,33.42,105.0,2.91,0.0,5.12,9.19,1,1,170,89,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,0
1785440102.896,95352,-0.7,2.97,108.0,34.0,69.56,60.54,-47.8,165.0,-3.0,213.2,3.55,-3.55,111.55,-0.868,-2.971,-2.971,0.0,186.9,60.0,-2.971,0.0,36.0,2.97,2.16,23.02,35.35,108.0,2.7,1.15,4.74,3.55,1,1,152,88,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,1
1785440102.897,95414,4.7,9.06,104.0,42.0,67.45,53.08,-68.7,165.0,-3.0,175.2,11.48,-11.48,115.48,-1.248,-2.976,-2.976,0.0,112.6,60.0,-2.976,0.0,36.2,9.06,2.08,18.22,32.78,104.0,8.24,2.34,14.27,11.48,1,1,140,88,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440102.956,95474,9.2,13.52,92.0,47.0,58.2,40.62,-86.6,165.0,-3.0,142.7,14.81,-14.81,106.81,-1.573,-2.963,-2.963,0.0,13.3,60.0,-2.963,0.0,36.2,13.52,1.84,13.12,25.65,92.0,12.29,3.79,20.87,14.81,1,1,130,88,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440103.026,95534,13.4,17.68,84.0,51.0,53.53,32.59,-102.6,165.0,-3.0,113.4,16.84,-16.84,100.84,-1.866,-2.951,-2.951,0.0,-35.3,60.0,-2.951,0.0,36.2,17.68,1.68,9.52,21.39,84.0,16.07,5.49,26.63,16.84,1,1,121,89,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440103.085,95594,16.6,20.39,69.0,55.0,44.63,22.03,-115.4,165.0,-3.0,90.2,17.02,-17.02,86.02,-2.098,-2.902,-2.902,0.0,-97.8,60.0,-2.902,0.0,36.2,20.39,1.38,6.22,14.43,69.0,18.54,7.16,30.14,17.02,1,1,114,90,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440103.149,95654,19.9,23.49,63.0,57.0,43.2,17.92,-124.6,165.0,-3.0,73.5,18.25,-18.25,81.25,-2.265,-2.877,-2.877,0.0,-96.5,60.0,-2.877,0.0,36.2,23.49,1.26,4.63,12.03,63.0,21.35,8.53,33.89,18.25,1,1,109,91,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,1
1785440103.217,95717,21.0,22.15,32.0,36.0,28.27,5.56,-133.7,165.0,-3.0,56.9,13.97,-13.97,45.97,-2.431,-2.396,-2.396,0.0,-227.2,60.0,-2.396,0.0,36.2,22.15,0.64,1.82,3.1,32.0,20.14,10.08,32.3,13.97,1,1,104,105,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440103.276,95777,21.2,21.94,19.0,39.0,24.82,2.62,-131.9,165.0,-3.0,60.2,14.26,-14.26,33.26,-2.398,-1.978,-1.978,0.0,-227.0,60.0,-1.978,0.0,36.2,21.94,0.38,1.14,1.09,19.0,19.95,9.75,32.05,14.26,1,1,105,118,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,1
1785440103.347,95837,20.2,20.2,1.0,44.0,20.3,0.09,-126.4,165.0,-3.0,70.2,13.73,-13.73,14.73,-2.298,-1.011,-1.011,0.0,-250.1,30.4,-1.011,0.0,36.2,20.2,0.02,0.07,0.0,1.0,18.36,8.83,29.9,13.73,1,1,108,148,0,0,0,0,0,1,0,0,0,0,1,1,0,20,0,0,1
1785440103.407,95897,15.9,14.32,-33.0,48.0,-17.2,-28.65,-106.3,165.0,3.0,493.2,11.37,-11.37,-21.63,-1.932,1.422,1.422,0.0,-349.7,60.0,1.293,0.0,36.2,14.32,-0.68,-21.73,-6.24,45.39,13.02,5.94,22.0,11.37,1,1,119,225,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440103.496,95957,13.1,10.87,-43.0,52.0,-22.43,-30.27,-77.6,165.0,3.0,441.1,12.67,-12.67,-30.33,-1.411,1.855,1.855,0.0,-289.7,60.0,1.855,0.0,36.2,10.87,-0.88,-21.81,-7.59,50.03,9.88,3.01,16.98,12.67,1,1,135,245,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440103.497,96020,6.0,3.49,-74.0,34.0,-47.74,-46.57,-35.6,165.0,3.0,364.6,5.57,-5.57,-68.43,-0.646,2.778,2.778,0.0,-364.4,60.0,2.778,0.0,36.2,3.49,-1.49,-27.64,-17.44,75.86,3.17,0.67,5.57,6.03,1,1,159,282,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,0
1785440103.557,96080,0.3,-3.15,-91.0,38.0,-61.01,-52.6,9.8,165.0,3.0,282.2,5.04,5.04,-96.04,0.178,2.939,2.939,0.0,-348.2,60.0,2.939,0.0,36.2,-3.15,-1.82,-25.68,-25.1,91.0,2.87,0.09,5.04,7.65,1,1,186,289,0,1,0,0,1,1,1,0,0,0,3,1,0,20,0,0,0
1785440103.619,96140,-4.6,-8.6,-91.0,44.0,-60.57,-47.25,42.1,165.0,3.0,223.4,13.56,13.56,-104.56,0.766,2.959,2.959,0.0,-241.8,60.0,2.959,0.0,36.2,-8.6,-1.82,-20.33,-25.1,91.0,7.82,0.91,13.56,15.11,1,1,206,290,0,1,0,0,1,1,1,0,0,0,1,1,0,20,0,0,0
1785440103.690,96200,-10.6,-15.35,-99.0,48.0,-69.28,-49.03,68.7,165.0,3.0,175.2,21.36,21.36,-120.36,1.248,2.981,2.981,0.0,-209.3,60.0,2.981,0.0,36.2,-15.35,-1.98,-17.34,-29.71,99.0,13.95,2.34,23.45,21.36,1,1,223,291,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440103.750,96260,-16.0,-21.24,-99.0,53.0,-71.6,-45.78,86.7,165.0,3.0,142.4,25.55,25.55,-124.55,1.576,2.984,2.984,0.0,-143.8,60.0,2.984,0.0,36.2,-21.24,-1.98,-14.09,-29.71,99.0,19.31,3.8,31.2,25.55,1,1,235,291,0,1,0,0,1,1,1,0,0,0,2,1,0,20,0,0,1
1785440103.820,96324,-21.7,-27.83,-99.0,62.0,-74.72,-42.62,104.3,165.0,3.0,110.5,29.25,29.25,-128.25,1.895,2.987,2.987,0.0,-94.5,60.0,2.987,0.0,36.2,-27.83,-1.98,-10.94,-29.71,99.0,25.3,5.69,38.67,29.25,1,1,247,291,0,1,0,0,1,1,1,0,1,0,3,1,0,20,0,0,1
1785440103.881,96384,-21.7,-33.77,-99.0,122.0,-78.11,-40.3,117.1,165.0,3.0,87.1,32.33,32.33,-131.33,2.129,2.988,2.988,0.0,-64.9,60.0,2.988,0.0,34.0,-33.77,-1.98,-8.62,-29.71,99.0,30.7,7.4,44.28,32.33,1,1,256,291,0,1,0,0,1,1,1,0,1,1,3,1,0,21,0,0,1
1785440103.941,96444,-32.3,-34.41,-66.0,32.0,-55.23,-18.93,128.3,165.0,3.0,66.8,29.57,29.57,-95.57,2.332,2.937,2.937,0.0,115.8,60.0,2.937,0.0,34.0,-34.41,-1.32,-4.41,-13.2,66.0,31.28,9.14,44.82,29.57,1,1,264,289,0,1,0,0,1,1,1,0,0,0,3,1,0,21,0,0,1
1785440104.009,96504,-34.7,-36.66,-53.0,37.0,-50.23,-12.33,136.4,165.0,3.0,52.1,29.35,29.35,-82.35,2.479,2.883,2.883,0.0,149.8,60.0,2.883,0.0,34.0,-36.66,-1.06,-2.76,-8.51,53.0,33.33,10.56,46.63,29.35,1,1,270,287,0,1,0,0,1,1,1,0,0,0,3,1,0,21,0,0,1
